127.0.0.1 - - [18/Nov/2017:09:06:13 +0800] "GET /medeasy-web/plugins/ace/css/bootstrap.min.css HTTP/1.1" 304 -
127.0.0.1 - - [18/Nov/2017:09:06:13 +0800] "GET /medeasy-web/plugins/ace/font-awesome/4.5.0/css/font-awesome.min.css HTTP/1.1" 304 -
127.0.0.1 - - [18/Nov/2017:09:06:13 +0800] "GET /medeasy-web/plugins/ace/js/ace-extra.min.js HTTP/1.1" 304 -
127.0.0.1 - - [18/Nov/2017:09:06:13 +0800] "GET /medeasy-web/plugins/ace/css/jquery-ui.min.css HTTP/1.1" 304 -
127.0.0.1 - - [18/Nov/2017:09:06:13 +0800] "GET /medeasy-web/plugins/ace/css/ace.min.css HTTP/1.1" 304 -
127.0.0.1 - - [18/Nov/2017:09:06:13 +0800] "GET /medeasy-web/plugins/ace/css/fonts.googleapis.com.css HTTP/1.1" 304 -
127.0.0.1 - - [18/Nov/2017:09:06:13 +0800] "GET /medeasy-web/plugins/ace/css/bootstrap-datepicker3.min.css HTTP/1.1" 304 -
127.0.0.1 - - [18/Nov/2017:09:06:13 +0800] "GET /medeasy-web/plugins/ace/css/ui.jqgrid.min.css HTTP/1.1" 304 -
127.0.0.1 - - [18/Nov/2017:09:06:13 +0800] "GET /medeasy-web/plugins/ace/js/jquery-2.1.4.min.js HTTP/1.1" 304 -
127.0.0.1 - - [18/Nov/2017:09:06:13 +0800] "GET /medeasy-web/plugins/ace/js/jquery.jqGrid.min.js HTTP/1.1" 304 -
127.0.0.1 - - [18/Nov/2017:09:06:13 +0800] "GET /medeasy-web/plugins/ace/js/ace.min.js HTTP/1.1" 304 -
127.0.0.1 - - [18/Nov/2017:09:06:13 +0800] "GET /medeasy-web/plugins/ace/js/ace-elements.min.js HTTP/1.1" 304 -
127.0.0.1 - - [18/Nov/2017:09:06:13 +0800] "GET /medeasy-web/plugins/ace/js/jquery.flot.min.js HTTP/1.1" 304 -
127.0.0.1 - - [18/Nov/2017:09:06:13 +0800] "GET /medeasy-web/plugins/ace/js/jquery.flot.pie.min.js HTTP/1.1" 304 -
127.0.0.1 - - [18/Nov/2017:09:06:13 +0800] "GET /medeasy-web/plugins/ace/js/jquery.flot.resize.min.js HTTP/1.1" 304 -
127.0.0.1 - - [18/Nov/2017:09:06:13 +0800] "GET /medeasy-web/js/main.js HTTP/1.1" 200 2937
127.0.0.1 - - [18/Nov/2017:09:06:13 +0800] "GET /medeasy-web/plugins/ace/js/grid.locale-en.js HTTP/1.1" 304 -
127.0.0.1 - - [18/Nov/2017:09:06:13 +0800] "GET /medeasy-web/plugins/ace/js/bootstrap-datepicker.min.js HTTP/1.1" 304 -
127.0.0.1 - - [18/Nov/2017:09:06:13 +0800] "GET /medeasy-web/plugins/ace/js/bootstrap.min.js HTTP/1.1" 304 -
127.0.0.1 - - [18/Nov/2017:09:06:14 +0800] "GET /medeasy-web/images/girl.jpg HTTP/1.1" 304 -
127.0.0.1 - - [18/Nov/2017:09:06:14 +0800] "POST /medeasy-web/sys/listMenus HTTP/1.1" 200 2829
127.0.0.1 - - [18/Nov/2017:09:06:31 +0800] "GET /medeasy-web/main HTTP/1.1" 200 5583
127.0.0.1 - - [18/Nov/2017:09:06:31 +0800] "GET /medeasy-web/plugins/ace/css/bootstrap.min.css HTTP/1.1" 304 -
127.0.0.1 - - [18/Nov/2017:09:06:31 +0800] "GET /medeasy-web/plugins/ace/css/jquery-ui.min.css HTTP/1.1" 304 -
127.0.0.1 - - [18/Nov/2017:09:06:31 +0800] "GET /medeasy-web/plugins/ace/css/bootstrap-datepicker3.min.css HTTP/1.1" 304 -
127.0.0.1 - - [18/Nov/2017:09:06:31 +0800] "GET /medeasy-web/plugins/ace/css/ui.jqgrid.min.css HTTP/1.1" 304 -
127.0.0.1 - - [18/Nov/2017:09:06:31 +0800] "GET /medeasy-web/plugins/ace/font-awesome/4.5.0/css/font-awesome.min.css HTTP/1.1" 304 -
127.0.0.1 - - [18/Nov/2017:09:06:31 +0800] "GET /medeasy-web/plugins/ace/css/fonts.googleapis.com.css HTTP/1.1" 304 -
127.0.0.1 - - [18/Nov/2017:09:06:31 +0800] "GET /medeasy-web/plugins/ace/css/ace.min.css HTTP/1.1" 304 -
127.0.0.1 - - [18/Nov/2017:09:06:31 +0800] "GET /medeasy-web/plugins/ace/js/jquery-2.1.4.min.js HTTP/1.1" 304 -
127.0.0.1 - - [18/Nov/2017:09:06:31 +0800] "GET /medeasy-web/plugins/ace/js/ace-extra.min.js HTTP/1.1" 304 -
127.0.0.1 - - [18/Nov/2017:09:06:31 +0800] "GET /medeasy-web/plugins/ace/js/bootstrap.min.js HTTP/1.1" 304 -
127.0.0.1 - - [18/Nov/2017:09:06:31 +0800] "GET /medeasy-web/plugins/ace/js/bootstrap-datepicker.min.js HTTP/1.1" 304 -
127.0.0.1 - - [18/Nov/2017:09:06:31 +0800] "GET /medeasy-web/plugins/ace/js/jquery.jqGrid.min.js HTTP/1.1" 304 -
127.0.0.1 - - [18/Nov/2017:09:06:31 +0800] "GET /medeasy-web/plugins/ace/js/grid.locale-en.js HTTP/1.1" 304 -
127.0.0.1 - - [18/Nov/2017:09:06:31 +0800] "GET /medeasy-web/plugins/ace/js/ace-elements.min.js HTTP/1.1" 304 -
127.0.0.1 - - [18/Nov/2017:09:06:31 +0800] "GET /medeasy-web/plugins/ace/js/ace.min.js HTTP/1.1" 304 -
127.0.0.1 - - [18/Nov/2017:09:06:31 +0800] "GET /medeasy-web/plugins/ace/js/jquery.flot.min.js HTTP/1.1" 304 -
127.0.0.1 - - [18/Nov/2017:09:06:31 +0800] "GET /medeasy-web/plugins/ace/js/jquery.flot.pie.min.js HTTP/1.1" 304 -
127.0.0.1 - - [18/Nov/2017:09:06:31 +0800] "GET /medeasy-web/plugins/ace/js/jquery.flot.resize.min.js HTTP/1.1" 304 -
127.0.0.1 - - [18/Nov/2017:09:06:31 +0800] "GET /medeasy-web/js/main.js HTTP/1.1" 304 -
127.0.0.1 - - [18/Nov/2017:09:06:32 +0800] "GET /medeasy-web/images/girl.jpg HTTP/1.1" 304 -
127.0.0.1 - - [18/Nov/2017:09:06:32 +0800] "POST /medeasy-web/sys/listMenus HTTP/1.1" 200 2829
127.0.0.1 - - [18/Nov/2017:09:06:36 +0800] "GET /medeasy-web/main HTTP/1.1" 200 5583
127.0.0.1 - - [18/Nov/2017:09:06:36 +0800] "GET /medeasy-web/plugins/ace/font-awesome/4.5.0/css/font-awesome.min.css HTTP/1.1" 304 -
127.0.0.1 - - [18/Nov/2017:09:06:36 +0800] "GET /medeasy-web/plugins/ace/css/bootstrap-datepicker3.min.css HTTP/1.1" 304 -
127.0.0.1 - - [18/Nov/2017:09:06:36 +0800] "GET /medeasy-web/plugins/ace/css/ui.jqgrid.min.css HTTP/1.1" 304 -
127.0.0.1 - - [18/Nov/2017:09:06:36 +0800] "GET /medeasy-web/plugins/ace/css/fonts.googleapis.com.css HTTP/1.1" 304 -
127.0.0.1 - - [18/Nov/2017:09:06:36 +0800] "GET /medeasy-web/plugins/ace/js/ace-extra.min.js HTTP/1.1" 304 -
127.0.0.1 - - [18/Nov/2017:09:06:36 +0800] "GET /medeasy-web/plugins/ace/css/ace.min.css HTTP/1.1" 304 -
127.0.0.1 - - [18/Nov/2017:09:06:36 +0800] "GET /medeasy-web/plugins/ace/css/jquery-ui.min.css HTTP/1.1" 304 -
127.0.0.1 - - [18/Nov/2017:09:06:36 +0800] "GET /medeasy-web/plugins/ace/css/bootstrap.min.css HTTP/1.1" 304 -
127.0.0.1 - - [18/Nov/2017:09:06:36 +0800] "GET /medeasy-web/plugins/ace/js/jquery-2.1.4.min.js HTTP/1.1" 304 -
127.0.0.1 - - [18/Nov/2017:09:06:36 +0800] "GET /medeasy-web/plugins/ace/js/bootstrap-datepicker.min.js HTTP/1.1" 304 -
127.0.0.1 - - [18/Nov/2017:09:06:36 +0800] "GET /medeasy-web/plugins/ace/js/jquery.jqGrid.min.js HTTP/1.1" 304 -
127.0.0.1 - - [18/Nov/2017:09:06:36 +0800] "GET /medeasy-web/plugins/ace/js/bootstrap.min.js HTTP/1.1" 304 -
127.0.0.1 - - [18/Nov/2017:09:06:36 +0800] "GET /medeasy-web/plugins/ace/js/grid.locale-en.js HTTP/1.1" 304 -
127.0.0.1 - - [18/Nov/2017:09:06:36 +0800] "GET /medeasy-web/plugins/ace/js/ace-elements.min.js HTTP/1.1" 304 -
127.0.0.1 - - [18/Nov/2017:09:06:36 +0800] "GET /medeasy-web/plugins/ace/js/jquery.flot.min.js HTTP/1.1" 304 -
127.0.0.1 - - [18/Nov/2017:09:06:36 +0800] "GET /medeasy-web/js/main.js HTTP/1.1" 304 -
127.0.0.1 - - [18/Nov/2017:09:06:36 +0800] "GET /medeasy-web/plugins/ace/js/jquery.flot.pie.min.js HTTP/1.1" 304 -
127.0.0.1 - - [18/Nov/2017:09:06:36 +0800] "GET /medeasy-web/plugins/ace/js/jquery.flot.resize.min.js HTTP/1.1" 304 -
127.0.0.1 - - [18/Nov/2017:09:06:36 +0800] "GET /medeasy-web/plugins/ace/js/ace.min.js HTTP/1.1" 304 -
127.0.0.1 - - [18/Nov/2017:09:06:36 +0800] "GET /medeasy-web/images/girl.jpg HTTP/1.1" 304 -
127.0.0.1 - - [18/Nov/2017:09:06:36 +0800] "POST /medeasy-web/sys/listMenus HTTP/1.1" 200 2829
127.0.0.1 - - [18/Nov/2017:09:06:54 +0800] "GET /medeasy-web/main HTTP/1.1" 200 5583
127.0.0.1 - - [18/Nov/2017:09:06:54 +0800] "GET /medeasy-web/plugins/ace/css/bootstrap.min.css HTTP/1.1" 304 -
127.0.0.1 - - [18/Nov/2017:09:06:54 +0800] "GET /medeasy-web/plugins/ace/font-awesome/4.5.0/css/font-awesome.min.css HTTP/1.1" 304 -
127.0.0.1 - - [18/Nov/2017:09:06:54 +0800] "GET /medeasy-web/plugins/ace/css/jquery-ui.min.css HTTP/1.1" 304 -
127.0.0.1 - - [18/Nov/2017:09:06:54 +0800] "GET /medeasy-web/plugins/ace/css/bootstrap-datepicker3.min.css HTTP/1.1" 304 -
127.0.0.1 - - [18/Nov/2017:09:06:54 +0800] "GET /medeasy-web/plugins/ace/css/ui.jqgrid.min.css HTTP/1.1" 304 -
127.0.0.1 - - [18/Nov/2017:09:06:54 +0800] "GET /medeasy-web/plugins/ace/css/fonts.googleapis.com.css HTTP/1.1" 304 -
127.0.0.1 - - [18/Nov/2017:09:06:54 +0800] "GET /medeasy-web/plugins/ace/css/ace.min.css HTTP/1.1" 304 -
127.0.0.1 - - [18/Nov/2017:09:06:54 +0800] "GET /medeasy-web/plugins/ace/js/jquery-2.1.4.min.js HTTP/1.1" 304 -
127.0.0.1 - - [18/Nov/2017:09:06:54 +0800] "GET /medeasy-web/plugins/ace/js/ace-extra.min.js HTTP/1.1" 304 -
127.0.0.1 - - [18/Nov/2017:09:06:54 +0800] "GET /medeasy-web/plugins/ace/js/bootstrap.min.js HTTP/1.1" 304 -
127.0.0.1 - - [18/Nov/2017:09:06:54 +0800] "GET /medeasy-web/plugins/ace/js/jquery.jqGrid.min.js HTTP/1.1" 304 -
127.0.0.1 - - [18/Nov/2017:09:06:54 +0800] "GET /medeasy-web/plugins/ace/js/grid.locale-en.js HTTP/1.1" 304 -
